ProdId,ProdName,ProdImgPath,ProdImgUrl,ProdPrice,ProdCategory1,ProdCategory2,ProdDescription,Hashtag
3240301,1/5 배송 WIDE DENIM PANTS [SAND BLACK],,https://image.msscdn.net/images/goods_img/20230417/3240301/3240301_16818968040939_500.jpg,3240301,02,,밑단단면이 넓어서 오히려 와이드 느낌이 더 나고 핏이 예쁘게 떨어져요! 돈만 있으면 다른 색도 사고 싶네요..,#와이드팬츠 #와이드데님 #데님 #팬츠 #데님팬츠 #데님팬츠맨 #데님와이드핏 #데님블랙 #블록코어
1100326,미니멀 스탠다드 카고조거 슬랙스,,https://image.msscdn.net/images/goods_img/20190722/1100326/1100326_13_500.jpg,1100326,02,,핏도이쁘고 스타일링하기좋아요 운동할때이쁘네요,#슬랙스 #조거카고 #조거팬츠 #카고조거 #카고조거팬츠 #트랙팬츠 #밴딩팬츠 #고프코어
3308929,[패키지] 릴렉스 핏 스웨트 트레이닝 팬츠 3_STYLE 2PACK [PACKAGE] RELAX FIT SWEAT PANTS 3_STYLE 2PACK,,https://image.msscdn.net/images/goods_img/20230519/3308929/3308929_16939679340924_500.jpg,3308929,02,,배송빠르고 디자인좋아요 편하게 자주 입을꺼 같음,#트레이닝바지 #스웨트팬츠 #바지 #와이드팬츠 #스웻팬츠 #트레이닝팬츠 #밴딩팬츠 #패키지 #스웨트팬츠컬렉션 #와이드팬츠컬렉션
2060759,(기모옵션추가) 와이드 절개 벌룬팬츠 코튼 카키 Wide Cut Balloon Pants Cotton Khaki,,https://image.msscdn.net/images/goods_img/20210812/2060759/2060759_17022587919303_500.jpg,2060759,02,,이런 카키색은 처음이라 좀 부담스러울 줄 알았는데 생각보다 괜찮아서 여러 옷에 잘 매치 되고 입기도 편해서 많이 입고 다닐 거 같아요,#코튼팬츠 #오버핏 #아메카지 #벌룬핏 #와이드핏 #루즈핏 #치노팬츠 #젠더리스
2771238,미니 로고 자수 맨투맨&조거 팬츠 셋업 (4color),,https://image.msscdn.net/images/goods_img/20220905/2771238/2771238_1_500.jpg,2771238,02,,"키140 초등4학년 여아 J4구매하였습니다.
사이즈가 넉넉해요. 상의가 좀 큰 느낌이었으나 한 벌로 입으니 예뻐요.
그리고 생각보다 두툼하더라구요 따뜻하다고 하네요.
편하고 따뜻하고 예뻐서 겨울에 이만한 게 없을거 같아
다른 색깔도 구매하고 싶은 마음이 됐어요.",#키즈상하복 #트레이닝세트 #키즈셋업 #키즈세트 #맨투맨셋업 #키즈웨어 #70%이상 #인기셋업 #키즈추석선물셋업 #기모셋업
2686426,기모 스웨트 팬츠 [오트밀] BRUSHED SWEAT PANTS [OATMEAL],,https://image.msscdn.net/images/goods_img/20220728/2686426/2686426_2_500.jpg,2686426,02,,기모가 들어가서 겨울에도 아주 따뜻하게 입히고 좋고 조거팬츠 핏이 정말 예뻐요,#키즈 #아동복 #유아복 #키즈웨어 #이지웨어 #편한바지 #바지 #라운지웨어 #PLUS배송 #플러스배송
2533205,ZL 맨즈 에어쿨링 스포츠 메쉬 팬츠 반바지 2PACK,,https://image.msscdn.net/images/goods_img/20220502/2533205/2533205_1_500.jpg,2533205,02,,사이즈도 널널하니 좋고 가볍고 얇습니다. 비침이 있어서 빤쮸 필수입니다.,
1648463,CLWP9115 더 스마트 부츠컷 팬츠 블랙,,https://image.msscdn.net/images/goods_img/20201014/1648463/1648463_3_500.jpg,1648463,02,,쿠폰까지 적용해서 저렴하게 구매해서 더 좋아요^^,#요가복 #필라테스복 #레깅스 #요가복상의 #요가복하의 #요가복브라탑 #운동복
2901208,워터프루프 멀티 쇼츠 반바지,,https://image.msscdn.net/images/goods_img/20221028/2901208/2901208_1_500.jpg,2901208,02,,길이가 약간 짧은 느낌인데 부담스러울정돈 아니라 잘입을것같아요,
2753530,(FM10622)올데이 라인업 부츠컷 레깅스_뉴블랙,,https://image.msscdn.net/images/goods_img/20220830/2753530/2753530_1_500.jpg,2753530,02,,"신축성있고 운동할 때 입기 너무 좋아요!
일상복으로도 부담스럽지 않은 옷이라 휘뚜루마뚜루 입고다닙니당",#요가복 #필라테스복 #레깅스 #스포츠 #운동복 #부츠컷 #트레이닝팬츠 #아울렛
